team_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
120,Carroll (WI),16355,Julia Lokker,Junior,"Greendale, Wis.",Martin Luther,,"5'6""",G,14,https://www.gopios.com/sports/womens-basketball/roster/julia-lokker/16355,2025-26
120,Carroll (WI),16359,Ryann Wendt,Senior,"Downers Grove, Ill.",Downers Grove North,,"5'11""",F,21,https://www.gopios.com/sports/womens-basketball/roster/ryann-wendt/16359,2025-26
120,Carroll (WI),16363,Juliette Huff,Freshman,"Woodstock, Ill.",Marian Central,,"5'9""",G,24,https://www.gopios.com/sports/womens-basketball/roster/juliette-huff/16363,2025-26
120,Carroll (WI),16364,McKenna DeLaney,Freshman,"Channahon, Ill.",Minooka Community,,"5'8""",G,25,https://www.gopios.com/sports/womens-basketball/roster/mckenna-delaney/16364,2025-26
120,Carroll (WI),16360,Emilie Wizner,Senior,"Germantown, Wis.",Germantown,,"5'9""",G,32,https://www.gopios.com/sports/womens-basketball/roster/emilie-wizner/16360,2025-26
120,Carroll (WI),16353,Natalie Gricius,Senior,"Oconomowoc, Wis.",Oconomowoc,,"5'10""",F,33,https://www.gopios.com/sports/womens-basketball/roster/natalie-gricius/16353,2025-26
120,Carroll (WI),16365,Payton Hayes,Freshman,"Lake Geneva, Wis.",Badger,,"5'10""",F,34,https://www.gopios.com/sports/womens-basketball/roster/payton-hayes/16365,2025-26
120,Carroll (WI),16366,Shannon Earley,Freshman,"Hickory Hills, Ill.",Stagg,,"6'2""",C,42,https://www.gopios.com/sports/womens-basketball/roster/shannon-earley/16366,2025-26
1240,MSU Moorhead,10247,Julia MacAdams,Freshman,"Moorhead, Minn.",Moorhead HS,,"6'1""",F/C,0,https://www.msumdragons.com/sports/womens-basketball/roster/julia-macadams/10247,2025-26
1240,MSU Moorhead,10261,Grace Massaquoi,Junior,"Minneapolis, Minn.",Academy of Holy Angels,,"5'10""",G,1,https://www.msumdragons.com/sports/womens-basketball/roster/grace-massaquoi/10261,2025-26
1240,MSU Moorhead,10234,Adie Wagner,Redshirt Junior,"Fargo, N.D.",Fargo South,,"5'7""",G,3,https://www.msumdragons.com/sports/womens-basketball/roster/adie-wagner/10234,2025-26
1240,MSU Moorhead,10250,Greta Hillukka,Junior,"Frazee, Minn.",Perham HS,,"5'7""",G,4,https://www.msumdragons.com/sports/womens-basketball/roster/greta-hillukka/10250,2025-26
1240,MSU Moorhead,10240,Ayelishka Teko-Folly,Sophomore,"Rosemount, Minn.",Rosemount HS,,"6'0""",F/C,5,https://www.msumdragons.com/sports/womens-basketball/roster/ayelishka-teko-folly/10240,2025-26
1240,MSU Moorhead,10235,Karlee Fisher,Junior,"Brooklyn Park, Minn.",Robbinsdale Armstrong HS,,"5'8""",G,8,https://www.msumdragons.com/sports/womens-basketball/roster/karlee-fisher/10235,2025-26
1240,MSU Moorhead,10246,Abby John,Freshman,"Pelican Rapids, Minn.",Barnesville HS,,"5'9""",G,10,https://www.msumdragons.com/sports/womens-basketball/roster/abby-john/10246,2025-26
1240,MSU Moorhead,10236,Ashton Safranski,Sophomore,"Fargo, N.D.",Fargo Davies HS,,"5'7""",G,14,https://www.msumdragons.com/sports/womens-basketball/roster/ashton-safranski/10236,2025-26
1240,MSU Moorhead,10244,Sydney Dahl,Freshman,"Glenwood, Minn.",Minnewaska Area HS,,"6'0""",F,21,https://www.msumdragons.com/sports/womens-basketball/roster/sydney-dahl/10244,2025-26
1240,MSU Moorhead,10237,Terryn Johnson,Senior,"Kindred, N.D.",Kindred,,"6'2""",F/C,22,https://www.msumdragons.com/sports/womens-basketball/roster/terryn-johnson/10237,2025-26
1240,MSU Moorhead,10238,Abby Berge,Junior,"Sunburg, Minn.",Belgrade-Brooten-Elrosa HS,,"5'11""",G/F,23,https://www.msumdragons.com/sports/womens-basketball/roster/abby-berge/10238,2025-26
1240,MSU Moorhead,10248,Mara  Holle,Freshman,"Blaine, Minn.",Blaine HS,,"5'11""",G,24,https://www.msumdragons.com/sports/womens-basketball/roster/mara-holle/10248,2025-26
1240,MSU Moorhead,10241,Katelyn Maciej,Junior,"Rogers, Minn.",Rogers HS,,"6'1""",F/C,31,https://www.msumdragons.com/sports/womens-basketball/roster/katelyn-maciej/10241,2025-26
1240,MSU Moorhead,10245,Aubrey Morrison,Freshman,"Walker, Minn.",Walker-Hackensack-Akeley HS,,"5'6""",G,32,https://www.msumdragons.com/sports/womens-basketball/roster/aubrey-morrison/10245,2025-26
1240,MSU Moorhead,10239,Emily Srejma,Senior,"Fargo, N.D.",Fargo Shanley HS,,"6'4""",F/C,33,https://www.msumdragons.com/sports/womens-basketball/roster/emily-srejma/10239,2025-26
1240,MSU Moorhead,10242,Caylin Kelly,Sophomore,"Clark, S.D.",Florence-Henry HS,,"5'11""",F/G,35,https://www.msumdragons.com/sports/womens-basketball/roster/caylin-kelly/10242,2025-26
1245,Mount Olive,6659,Destiny Thompson,Sophomore,"Winston Salem, N.C.",R.J. Reynolds,,"5'4""",G,2,https://www.umotrojans.com/sports/womens-basketball/roster/destiny-thompson/6659,2025-26
1245,Mount Olive,6652,Mia Jones,Sophomore,"Fuquay-Varina, N.C.",South Wake,,"5'7""",G,3,https://www.umotrojans.com/sports/womens-basketball/roster/mia-jones/6652,2025-26
1245,Mount Olive,6663,Sarah Walker,Sophomore,"Beaufort, N.C.",East Carteret,,"5'8""",G,4,https://www.umotrojans.com/sports/womens-basketball/roster/sarah-walker/6663,2025-26
1245,Mount Olive,6654,Maddison Mangalao,Redshirt Junior,"Honolulu, Hawaii",Kamehameha Schools,,"5'3""",G,10,https://www.umotrojans.com/sports/womens-basketball/roster/maddison-mangalao/6654,2025-26
1245,Mount Olive,6648,Alondra Arroyo,Junior,"Holly Springs, N.C.",Holly Springs,,"6'1""",F,12,https://www.umotrojans.com/sports/womens-basketball/roster/alondra-arroyo/6648,2025-26
1245,Mount Olive,6661,Janna Tupuola,Sophomore,"Fayetteville, N.C.",E.E. Smith,,"5'9""",G,14,https://www.umotrojans.com/sports/womens-basketball/roster/janna-tupuola/6661,2025-26
1245,Mount Olive,6658,Jada Priebe,Senior,"Fayetteville, N.C.",E.E. Smith,,"6'0""",F,20,https://www.umotrojans.com/sports/womens-basketball/roster/jada-priebe/6658,2025-26
1245,Mount Olive,6655,Savannah McAfee,Senior,"Apopka, Fla.",Apopka,Palm Beach State,"5'10""",F,24,https://www.umotrojans.com/sports/womens-basketball/roster/savannah-mcafee/6655,2025-26
1245,Mount Olive,6664,Emily Wiebelhaus,Sophomore,"Bellevue, Neb.",Platteview,,"5'7""",G,25,https://www.umotrojans.com/sports/womens-basketball/roster/emily-wiebelhaus/6664,2025-26
1245,Mount Olive,6649,Ashley Browne,Sophomore,"Providence, R.I.",Wesleyan Christian Academy,,"5'7""",G,31,https://www.umotrojans.com/sports/womens-basketball/roster/ashley-browne/6649,2025-26
1245,Mount Olive,6660,Jerin Truesdale,Sophomore,"Charlotte, N.C.",Myers Park,,"5'9""",F,32,https://www.umotrojans.com/sports/womens-basketball/roster/jerin-truesdale/6660,2025-26
1245,Mount Olive,6662,Morgan Wadsworth,Sophomore,"Aulander, N.C.",Ahoskie Christian,,"5'8""",G,34,https://www.umotrojans.com/sports/womens-basketball/roster/morgan-wadsworth/6662,2025-26
1245,Mount Olive,6653,Chloe Kester,Junior,"Youngsville, N.C.",New Life Camp,Wake Tech Community College,"5'10""",G,35,https://www.umotrojans.com/sports/womens-basketball/roster/chloe-kester/6653,2025-26
1245,Mount Olive,6650,Kayana Cloud,Junior,"Herndon, Va.",James Monroe,,"5'10""",F,44,https://www.umotrojans.com/sports/womens-basketball/roster/kayana-cloud/6650,2025-26
1257,Newberry,11385,Gabreyel Cook,Senior,"Harrisburg, N.C.",,Hickory Ridge HS,"5'6""",G,0,https://www.newberrywolves.com/sports/womens-basketball/roster/gabreyel-cook/11385,2025-26
1257,Newberry,11384,Daria Clet,Senior,"Tarbes, France",,,"5'11""",F,2,https://www.newberrywolves.com/sports/womens-basketball/roster/daria-clet/11384,2025-26
1257,Newberry,11390,Hannah Nimmo,Junior,"Newcastle, NSW, Aus.",,Saint Francis Xavier's College,"5'6""",G,3,https://www.newberrywolves.com/sports/womens-basketball/roster/hannah-nimmo/11390,2025-26
1257,Newberry,11382,Rickell Brown,Sophomore,"Sumter, S.C",,,"5'6""",G,4,https://www.newberrywolves.com/sports/womens-basketball/roster/rickell-brown/11382,2025-26
1257,Newberry,11388,Lauren Livingston,Graduate Student,Greenwood,,Barry (Fla.),"5'7""",G,5,https://www.newberrywolves.com/sports/womens-basketball/roster/lauren-livingston/11388,2025-26
1257,Newberry,11386,Shemaiyah Earle,Sophomore,"Greenville, S.C",,,"5'11""",F,12,https://www.newberrywolves.com/sports/womens-basketball/roster/shemaiyah-earle/11386,2025-26
1257,Newberry,11387,Marykate Kent,Sophomore,"Jacksonville, FL",,,"5'6""",G,15,https://www.newberrywolves.com/sports/womens-basketball/roster/marykate-kent/11387,2025-26
1257,Newberry,11383,Antoinet Cheeseboro,Sophomore,"Irmo, S.C",,,"5'3""",G,25,https://www.newberrywolves.com/sports/womens-basketball/roster/antoinet-cheeseboro/11383,2025-26
1257,Newberry,11389,Jordan Mintz,Sophomore,"Blythewood, SC",,,"5'4""",G,30,https://www.newberrywolves.com/sports/womens-basketball/roster/jordan-mintz/11389,2025-26
1257,Newberry,11391,Nyah Vermeulen,Junior,"British Columbia, Canada",,,"6'1""",F,33,https://www.newberrywolves.com/sports/womens-basketball/roster/nyah-vermeulen/11391,2025-26
1266,Northern St.,9098,Morgan Fiedler,Senior,"Aberdeen, S.D.",Roncalli HS,,"5'8""",G,4,https://www.nsuwolves.com/sports/womens-basketball/roster/morgan-fiedler/9098,2025-26
1266,Northern St.,9099,Lily Klein,Redshirt Freshman,"Flandreau, S.D.",Flandreau HS,,"5'10""",G,10,https://www.nsuwolves.com/sports/womens-basketball/roster/lily-klein/9099,2025-26
1266,Northern St.,9103,Taylor Tool,Sophomore,"Delano, Minn.",Delano HS,,"6'1""",F,12,https://www.nsuwolves.com/sports/womens-basketball/roster/taylor-tool/9103,2025-26
1266,Northern St.,9097,Kennedi Deckert,Redshirt Freshman,"Brandon, S.D.",Brandon Valley HS,,"5'7""",G,20,https://www.nsuwolves.com/sports/womens-basketball/roster/kennedi-deckert/9097,2025-26
1266,Northern St.,9102,Lucy Moore,Redshirt Freshman,"Sioux Falls, S.D.",O'Gorman HS,,"5'7""",G,22,https://www.nsuwolves.com/sports/womens-basketball/roster/lucy-moore/9102,2025-26
1266,Northern St.,9101,Izzy Moore,Senior,"Sioux Falls, S.D.",O'Gorman HS,Augustana,"5'10""",G,25,https://www.nsuwolves.com/sports/womens-basketball/roster/izzy-moore/9101,2025-26
1266,Northern St.,9100,Carli Kuyper,Redshirt Freshman,"Lennox, S.D.",Lennox HS,,"6'2""",C,30,https://www.nsuwolves.com/sports/womens-basketball/roster/carli-kuyper/9100,2025-26
1266,Northern St.,9287,Makenzie Carrier,Freshman,"Kasson, Minn.",Kasson-Mantorville HS,,"5'7""",G,,https://www.nsuwolves.com/sports/womens-basketball/roster/makenzie-carrier/9287,2025-26
1266,Northern St.,9288,Ava Hanson,Freshman,"Aberdeen, S.D.",Roncalli HS,,"5'10""",G,,https://www.nsuwolves.com/sports/womens-basketball/roster/ava-hanson/9288,2025-26
1266,Northern St.,9289,Brooklynn Holmberg,Freshman,"Prior Lake, Minn.",Prior Lake HS,,"5'10""",G,,https://www.nsuwolves.com/sports/womens-basketball/roster/brooklynn-holmberg/9289,2025-26
1266,Northern St.,9290,Reagan Rus,Freshman,"Mount Vernon, S.D.",Mount Vernon HS,,"5'8""",G,,https://www.nsuwolves.com/sports/womens-basketball/roster/reagan-rus/9290,2025-26
1274,Northwest Nazarene,6715,Chloe Deharo,Sophomore,"Spokane, Wash.",West Valley HS,,"5'9""",G,1,https://www.nnusports.com/sports/womens-basketball/roster/chloe-deharo/6715,2025-26
1274,Northwest Nazarene,6723,Trinidie Nichols,Senior,"Post Falls, Idaho",Post Falls HS,Columbia Basin CC/Montana Western,"5'5""",G,2,https://www.nnusports.com/sports/womens-basketball/roster/trinidie-nichols/6723,2025-26
1274,Northwest Nazarene,6713,Kendall Clark,Junior,"Melba, Idaho",Melba HS,,"5'10""",F,3,https://www.nnusports.com/sports/womens-basketball/roster/kendall-clark/6713,2025-26
1274,Northwest Nazarene,6719,Jené Wells,Senior,"Sacramento, Calif.",Christian Brothers HS,San Joaquin Delta College,"5'8""",G,4,https://www.nnusports.com/sports/womens-basketball/roster/jen-wells/6719,2025-26
1274,Northwest Nazarene,6721,Hadley Craig,Freshman,"Silverton, Ore.",Silverton HS,,,,11,https://www.nnusports.com/sports/womens-basketball/roster/hadley-craig/6721,2025-26
1274,Northwest Nazarene,6720,Kelly Garrity,Freshman,"Yorba Linda, Calif.",Orange Lutheran HS,,"5'5""",G,12,https://www.nnusports.com/sports/womens-basketball/roster/kelly-garrity/6720,2025-26
1274,Northwest Nazarene,6714,Sadi Clemons,Senior,"El Paso, Texas",Canutillo HS,Green River College,"5'8""",G,13,https://www.nnusports.com/sports/womens-basketball/roster/sadi-clemons/6714,2025-26
1274,Northwest Nazarene,6718,Hallee Schelhaas,Redshirt Junior,"Nampa, Idaho",Skyview HS,Rocky Mountain College,"5'8""",G,14,https://www.nnusports.com/sports/womens-basketball/roster/hallee-schelhaas/6718,2025-26
1274,Northwest Nazarene,6722,Abby Priddy,Freshman,"Colbert, Wash.",Mt. Spokane HS,,"5'9""",G/F,15,https://www.nnusports.com/sports/womens-basketball/roster/abby-priddy/6722,2025-26
1274,Northwest Nazarene,6716,Rylie Edlefsen,Sophomore,"Blackfoot, Idaho",Snake River HS,,"5'7""",G,20,https://www.nnusports.com/sports/womens-basketball/roster/rylie-edlefsen/6716,2025-26
1274,Northwest Nazarene,6904,Claire Fischer,Freshman,"Richmond, Utah",Sky View HS,,"6'2""",F,22,https://www.nnusports.com/sports/womens-basketball/roster/claire-fischer/6904,2025-26
1274,Northwest Nazarene,6724,Allie Hueckman,Redshirt Senior,"Burns, Ore.",Burns HS,Boise State,"5'10""",G,23,https://www.nnusports.com/sports/womens-basketball/roster/allie-hueckman/6724,2025-26
1274,Northwest Nazarene,6717,Aly Herber,Redshirt Sophomore,"Salem, Ore.",Salem Academy,,"6'1""",F,24,https://www.nnusports.com/sports/womens-basketball/roster/aly-herber/6717,2025-26
1274,Northwest Nazarene,6712,Beaux Bruegman,Junior,"Eugene, Ore.",Sheldon HS,,"5'10""",G/F,30,https://www.nnusports.com/sports/womens-basketball/roster/beaux-bruegman/6712,2025-26
12810,Northeastern St.,7035,Gabrielle Tilley,Sophomore,"Yukon, Okla.",Yukon HS,,"5'8""",G,2,https://www.goriverhawksgo.com/sports/womens-basketball/roster/gabrielle-tilley/7035,2025-26
12810,Northeastern St.,7032,Deyanna Douglas,Sophomore,"Midwest City, Okla.",Midwest City HS,,"5'11""",F,3,https://www.goriverhawksgo.com/sports/womens-basketball/roster/deyanna-douglas/7032,2025-26
12810,Northeastern St.,7034,Reese Shirey,Redshirt Freshman,"Farmington, Ark.",Farmington HS,,"5'6""",G,11,https://www.goriverhawksgo.com/sports/womens-basketball/roster/reese-shirey/7034,2025-26
12810,Northeastern St.,7036,Snowda Watie,Sophomore,"Stilwell, Okla.",Stilwell HS,,"5'2""",G,12,https://www.goriverhawksgo.com/sports/womens-basketball/roster/snowda-watie/7036,2025-26
12810,Northeastern St.,7033,Gracy Shieldnight,Sophomore,"Wagoner, Okla.",Wagoner HS,,"5'11""",F,13,https://www.goriverhawksgo.com/sports/womens-basketball/roster/gracy-shieldnight/7033,2025-26
12810,Northeastern St.,7031,Annaston Brown,Sophomore,"Tahlequah, Okla.",Sequoyah (Tahlequah) HS,,"5'9""",F,23,https://www.goriverhawksgo.com/sports/womens-basketball/roster/annaston-brown/7031,2025-26
12810,Northeastern St.,7037,Jazmin Adams,Sophomore,"Oklahoma City, Okla.",Putnam City West HS,Oklahoma City,"6'0""",F,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/jazmin-adams/7037,2025-26
12810,Northeastern St.,7038,Kayley Alt,Junior,"Pryor, Okla.",Pryor HS,East Central (Okla.),"5'9""",,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/kayley-alt/7038,2025-26
12810,Northeastern St.,7039,Makala Bingley,Senior,"Launceston, Tasmania, Australia",Kings Meadows,UT-Permian Basin,"5'10""",,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/makala-bingley/7039,2025-26
12810,Northeastern St.,7064,Ashley Carrillo,Senior,"Liberal, Kan.",Liberal HS,Presbyterian (S.C.),"5'7""",G,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/ashley-carrillo/7064,2025-26
12810,Northeastern St.,7042,Raylee Gaston,Freshman,"Broken Bow, Okla.",Broken Bow HS,,"5'8""",,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/raylee-gaston/7042,2025-26
12810,Northeastern St.,7043,Aaliyah Shawnee,Freshman,"Glenpool, Okla.",Glenpool HS,,"5'8""",G,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/aaliyah-shawnee/7043,2025-26
12810,Northeastern St.,7040,McKenzie Smith,Redshirt Sophomore,"Amarillo, Texas",Amarillo HS,Kansas,"6'0""",,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/mckenzie-smith/7040,2025-26
12810,Northeastern St.,7044,Addisyn Whiteley,Freshman,"Braggs, Okla.",Fort Gibson HS,,,,,https://www.goriverhawksgo.com/sports/womens-basketball/roster/addisyn-whiteley/7044,2025-26
13028,Anderson (SC),4546,Amilya Taft,Freshman,"Canton, Ga.",Creekview High School,,"6'3""",F,00,https://www.autrojans.com/sports/womens-basketball/roster/amilya-taft/4546,2025-26
13028,Anderson (SC),4492,Ciara Harris,Graduate Student,"Alexandria, Va.",National Christian Academy,,"5'8""",G,1,https://www.autrojans.com/sports/womens-basketball/roster/ciara-harris/4492,2025-26
13028,Anderson (SC),4187,Peytyn Oliver,Junior,"Athens, Tenn.",McMinn County High School,,"5'4""",G,2,https://www.autrojans.com/sports/womens-basketball/roster/peytyn-oliver/4187,2025-26
13028,Anderson (SC),4490,Jayla Cal,Junior,"Gilbert, Ariz.",Perry High School,,"5'2""",G,3,https://www.autrojans.com/sports/womens-basketball/roster/jayla-cal/4490,2025-26
13028,Anderson (SC),4484,Ashley Hill,Freshman,"Covington, Ga.",George Walton Academy,,"5'11""",G/F,4,https://www.autrojans.com/sports/womens-basketball/roster/ashley-hill/4484,2025-26
13028,Anderson (SC),4189,Joelle Snyder,Senior,"Gainesville, Ga.",Lakeview Academy H.S.,,"5'7""",G,10,https://www.autrojans.com/sports/womens-basketball/roster/joelle-snyder/4189,2025-26
13028,Anderson (SC),4485,Ashlynn Bleisath,Freshman,"Canton, Ga.",Creekview High School,,"6'1""",F,13,https://www.autrojans.com/sports/womens-basketball/roster/ashlynn-bleisath/4485,2025-26
13028,Anderson (SC),4186,Rose  Gravel,Sophomore,"Ocala, Fla.",Trinity Catholic High School,,"6'0""",F,15,https://www.autrojans.com/sports/womens-basketball/roster/rose-gravel/4186,2025-26
13028,Anderson (SC),4491,Key Barnes,Sophomore,"Chicago, Ill.",Morgan Park and Wendell Phillips HIgh School,,"5'4""",G,20,https://www.autrojans.com/sports/womens-basketball/roster/key-barnes/4491,2025-26
13028,Anderson (SC),4488,Khiara Flugence,Senior,"Boerne, Texas",Boerne-Samuel V. Champion High School,,"6'0""",F,22,https://www.autrojans.com/sports/womens-basketball/roster/khiara-flugence/4488,2025-26
13028,Anderson (SC),4182,Kyia Barrett,Sophomore,"Mount Airy, Ga.",Habersham Central High School,,"5'11""",G,23,https://www.autrojans.com/sports/womens-basketball/roster/kyia-barrett/4182,2025-26
13028,Anderson (SC),4183,Kyla Cain,Junior,"Atlanta, Ga.",The Galloway School,,"5'10""",G/F,24,https://www.autrojans.com/sports/womens-basketball/roster/kyla-cain/4183,2025-26
13028,Anderson (SC),4184,Jessica Cooper,Junior,"South Plainfield, NJ",St. Thomas Aquinas,,"6'0""",F,32,https://www.autrojans.com/sports/womens-basketball/roster/jessica-cooper/4184,2025-26
13028,Anderson (SC),4185,Alana Eakle,Senior,"Westmoreland, Tenn.",Westmoreland High School,,"5'10""",G,40,https://www.autrojans.com/sports/womens-basketball/roster/alana-eakle/4185,2025-26
13028,Anderson (SC),4188,Ashlyn Sheridan,Senior,"Knoxville, Tenn.",Farragut High School,,"5'11""",G,44,https://www.autrojans.com/sports/womens-basketball/roster/ashlyn-sheridan/4188,2025-26
1314,Pittsburg St.,8753,Hannah Miller,Redshirt Sophomore,"Philadelphia, Pa.",,DME Academy,"5'8""",G,0,https://www.pittstategorillas.com/sports/womens-basketball/roster/hannah-miller/8753,2025-26
1314,Pittsburg St.,8758,Marin Adams,Freshman,"Farmington, Ark.",,Farmington High School,"6'0""",G,2,https://www.pittstategorillas.com/sports/womens-basketball/roster/marin-adams/8758,2025-26
1314,Pittsburg St.,8755,Clara Swearingen,Sophomore,"Nevada, Mo.",,Nevada High School,"5'7""",G,3,https://www.pittstategorillas.com/sports/womens-basketball/roster/clara-swearingen/8755,2025-26
1314,Pittsburg St.,8756,Cambrie Phillips,Freshman,"Cave Springs, Ark.",,Bentonville High School,"5'11""",G,4,https://www.pittstategorillas.com/sports/womens-basketball/roster/cambrie-phillips/8756,2025-26
1314,Pittsburg St.,8752,Macie Mays,Junior,"El Dorado Springs, Mo.",,El Dorado Springs High School,"5'11""",G/F,13,https://www.pittstategorillas.com/sports/womens-basketball/roster/macie-mays/8752,2025-26
1314,Pittsburg St.,8754,Harper Schreiner,Senior,"Eudora, Kan.",,Eudora High School,"5'8""",G,15,https://www.pittstategorillas.com/sports/womens-basketball/roster/harper-schreiner/8754,2025-26
1314,Pittsburg St.,8750,Ja'Miya Brown,Junior,"North Little Rock, Ark.",,North Little Rock High School,"5'11""",G,22,https://www.pittstategorillas.com/sports/womens-basketball/roster/ja-miya-brown/8750,2025-26
1314,Pittsburg St.,8759,Karolina Kiraga,Freshman,"Wista, Poland",,Providence Classical Christian Academy,"5'10""",G,24,https://www.pittstategorillas.com/sports/womens-basketball/roster/karolina-kiraga/8759,2025-26
1314,Pittsburg St.,8757,Kaycee McCumber,Freshman,"Farmington, Ark.",,Farmington High School,"6'1""",C,30,https://www.pittstategorillas.com/sports/womens-basketball/roster/kaycee-mccumber/8757,2025-26
1314,Pittsburg St.,8760,Amanda Byrnes,Junior,"Brighton, Colo.",,Metropolitan State University - Denver,"6'3""",C,33,https://www.pittstategorillas.com/sports/womens-basketball/roster/amanda-byrnes/8760,2025-26
1334,St. Edward's,4409,JP Perkins,Junior,"San Antonio, Texas",Highlands High School,,"5'5""",G,1,https://www.gohilltoppers.com/sports/womens-basketball/roster/jp-perkins/4409,2025-26
1334,St. Edward's,4410,Riley Moore,Sophomore,"Lake Travis, Texas",Lake Travis High School,,"5'7""",G,2,https://www.gohilltoppers.com/sports/womens-basketball/roster/riley-moore/4410,2025-26
1334,St. Edward's,4411,Addie McCormick,Junior,"Georgetown, Texas",East View High School,,"5'5""",,3,https://www.gohilltoppers.com/sports/womens-basketball/roster/addie-mccormick/4411,2025-26
1334,St. Edward's,4412,Allison Howe,Sophomore,"San Antonio, Texas",Smithson Valley High School,,"6'0""",F,4,https://www.gohilltoppers.com/sports/womens-basketball/roster/allison-howe/4412,2025-26
1334,St. Edward's,4413,Alayah Flucus,Senior,"Pittsburg, Calif.",Freedom High School,,"5'11""",F,5,https://www.gohilltoppers.com/sports/womens-basketball/roster/alayah-flucus/4413,2025-26
1334,St. Edward's,4414,Kiana Bennett,Senior,Shelbyville High School,"Shelbyville, Texas",,"5'8""",G,11,https://www.gohilltoppers.com/sports/womens-basketball/roster/kiana-bennett/4414,2025-26
1334,St. Edward's,4415,Jasmine Farmer,Senior,"Hercules, Calif.",Saint Mary's College High School,,"5'7""",G,13,https://www.gohilltoppers.com/sports/womens-basketball/roster/jasmine-farmer/4415,2025-26
1334,St. Edward's,4416,Jasmyn Jackson,Senior,"Houston, Texas",Cypress Creek High School,,"6'2""",C,14,https://www.gohilltoppers.com/sports/womens-basketball/roster/jasmyn-jackson/4416,2025-26
1334,St. Edward's,4417,Ramsey Robledo,Junior,"San Antonio, Texas",Clark High School,,"5'10""",G,24,https://www.gohilltoppers.com/sports/womens-basketball/roster/ramsey-robledo/4417,2025-26
1334,St. Edward's,4418,Mikah Chapman,Graduate Student,"Lubbock, Texas",Frenship High School,,"5'10""",F,31,https://www.gohilltoppers.com/sports/womens-basketball/roster/mikah-chapman/4418,2025-26
1334,St. Edward's,4419,Makena Tomlinson,Senior,"Newport Beach, Calif.",Corona del Mar High School,,"6'1""",C,33,https://www.gohilltoppers.com/sports/womens-basketball/roster/makena-tomlinson/4419,2025-26
1390,Sul Ross St.,5324,Leslie Mojica,Junior,"El Paso, Texas",Andress HS,Hawaii Pacific,"5'8""",G,0,https://www.srlobos.com/sports/womens-basketball/roster/leslie-mojica/5324,2025-26
1390,Sul Ross St.,5321,Kyra Taylor,Sophomore,"Wichita Falls, Texas",City View HS,,"5'9""",G,1,https://www.srlobos.com/sports/womens-basketball/roster/kyra-taylor/5321,2025-26
1390,Sul Ross St.,5318,Victoria Aguayo,Senior,"El Paso, Texas",Pebble Hills HS,,"5'7""",G,11,https://www.srlobos.com/sports/womens-basketball/roster/victoria-aguayo/5318,2025-26
1390,Sul Ross St.,5323,Breanna Morrison,Freshman,"Dallas, Texas",Lancaster HS,,"5'11""",F,15,https://www.srlobos.com/sports/womens-basketball/roster/breanna-morrison/5323,2025-26
1390,Sul Ross St.,5320,Ariana Escalante,Senior,"El Paso, Texas",Ysleta HS,Seward County CC,"5'9""",G/F,20,https://www.srlobos.com/sports/womens-basketball/roster/ariana-escalante/5320,2025-26
1390,Sul Ross St.,5326,Daisy Fernandez,Freshman,"El Paso, Texas",Hanks HS,,"5'10""",F,21,https://www.srlobos.com/sports/womens-basketball/roster/daisy-fernandez/5326,2025-26
1390,Sul Ross St.,5319,Sophiya Bustillos,Sophomore,"El Paso, Texas",Riverside HS,,"5'8""",G,23,https://www.srlobos.com/sports/womens-basketball/roster/sophiya-bustillos/5319,2025-26
1390,Sul Ross St.,5325,Makayla Harris,Freshman,"Mansfield, Texas",Mansfield Summit HS,,"5'9""",G,24,https://www.srlobos.com/sports/womens-basketball/roster/makayla-harris/5325,2025-26
1390,Sul Ross St.,5322,Emma Schumacher,Freshman,"Kerrville, Texas",Tivy HS,,"5'11""",F,32,https://www.srlobos.com/sports/womens-basketball/roster/emma-schumacher/5322,2025-26
1390,Sul Ross St.,5328,Itzel Caro,Freshman,"El Paso, Texas",Eastwood HS,,"5'7""",G,34,https://www.srlobos.com/sports/womens-basketball/roster/itzel-caro/5328,2025-26
1395,Tarleton St.,11919,Mar'Cyah Willis,Sophomore,"Waco, TX",La Vega HS,,"5'7""",G,1,https://www.tarletonsports.com/sports/womens-basketball/roster/mar-cyah-willis/11919,2025-26
1395,Tarleton St.,11917,Kyriana  Jones,Senior,"Little Rock, AR",North Little Rock HS,Mississippi Valley State/Dodge City CC,"5'10""",G/F,2,https://www.tarletonsports.com/sports/womens-basketball/roster/kyriana-jones/11917,2025-26
1395,Tarleton St.,11920,Nyah Buntun,Freshman,"Stockton, CA",Saint Mary's HS,,"5'4""",G,4,https://www.tarletonsports.com/sports/womens-basketball/roster/nyah-buntun/11920,2025-26
1395,Tarleton St.,11921,Tessa  Engelman,Junior,"Calgary, Alberta., Canada",DME Academy [Fla.],Mount St. Mary's,"6'3""",F,5,https://www.tarletonsports.com/sports/womens-basketball/roster/tessa-engelman/11921,2025-26
