ncaa_id,team,player_id,name,year,hometown,high_school,previous_school,height,position,jersey,url,season
754,Washington State,3166,Alexys Swedlund,,"Rapid City, S.D.",St. Thomas More HS,,"5'11""",Guard,23,https://www.wsucougars.com/sports/womens-basketball/roster/alexys-swedlund/3166,2016-17
754,Washington State,3169,Jovana Subasic,,"Sabac, Serbia",,,"6'4""",Forward,41,https://www.wsucougars.com/sports/womens-basketball/roster/jovana-subasic/3169,2016-17
754,Washington State,3160,Borislava Hristova,,"Varna, Bulgaria",Georgi Benkovski,,"6'0""",Forward,45,https://www.wsucougars.com/sports/womens-basketball/roster/borislava-hristova/3160,2016-17
812,Xavier,3978,Marquia Turner,Junior,"North Canton, Ohio",Hoover HS,,"5'6""",Guard,0,https://www.goxavier.com/sports/womens-basketball/roster/marquia-turner/3978,2016-17
812,Xavier,3972,Kindell Fincher,Redshirt Sophomore,"Fort Wayne, Ind.",Canterbury HS,,"5'9""",Guard,1,https://www.goxavier.com/sports/womens-basketball/roster/kindell-fincher/3972,2016-17
812,Xavier,3979,Ashley Gomez,Freshman,"Oklahoma City, Okla.",Westmoore HS,,"5'9""",Guard,10,https://www.goxavier.com/sports/womens-basketball/roster/ashley-gomez/3979,2016-17
812,Xavier,3970,Jada Byrd,Junior,"Lithonia, Ga.",Redan HS,,"5'9""",Guard,12,https://www.goxavier.com/sports/womens-basketball/roster/jada-byrd/3970,2016-17
812,Xavier,3981,Megan Christopher,Freshman,"Cincinnati, Ohio",Turpin HS,,"5'8""",Forward,15,https://www.goxavier.com/sports/womens-basketball/roster/megan-christopher/3981,2016-17
812,Xavier,3980,Na'Teshia Owens,Freshman,"Mexia, Texas",Mexia HS,,"5'5""",Guard,20,https://www.goxavier.com/sports/womens-basketball/roster/na-teshia-owens/3980,2016-17
812,Xavier,3969,Maddison Blackwell,Senior,"Gahanna, Ohio",Lincoln HS,,"5'11""",Forward,21,https://www.goxavier.com/sports/womens-basketball/roster/maddison-blackwell/3969,2016-17
812,Xavier,3971,Erica Dawson,Redshirt Junior,"Marietta, Ohio",Marietta HS,,"5'8""",Guard,22,https://www.goxavier.com/sports/womens-basketball/roster/erica-dawson/3971,2016-17
812,Xavier,3976,Leah Schaefer,Senior,"Alexandria, Ky.",Highlands HS,,"6'1""",Forward,23,https://www.goxavier.com/sports/womens-basketball/roster/leah-schaefer/3976,2016-17
812,Xavier,3977,Martha Thompson,Redshirt Junior,"Solon, Ohio",Solon HS,,"5'8""",Guard,24,https://www.goxavier.com/sports/womens-basketball/roster/martha-thompson/3977,2016-17
812,Xavier,3968,Anniina Äijänen,Junior,"Tampere, Finland",Sammon Keskuslukio,,"6'2""",Forward,25,https://www.goxavier.com/sports/womens-basketball/roster/anniina-ij-nen/3968,2016-17
812,Xavier,3974,Raeshaun Gaffney,Redshirt Senior,"Fairfield, Ohio",Fairfield HS,Virginia,"5'8""",Guard,30,https://www.goxavier.com/sports/womens-basketball/roster/raeshaun-gaffney/3974,2016-17
812,Xavier,3973,Tierra Floyd,Redshirt Freshman,"Toledo, Ohio",St. Bernard-Elmwood Place HS,,"6'1""",Forward,31,https://www.goxavier.com/sports/womens-basketball/roster/tierra-floyd/3973,2016-17
812,Xavier,3975,Imani Partlow,Redshirt Sophomore,"Cincinnati, Ohio",Winton Woods HS,,"6'1""",Forward,45,https://www.goxavier.com/sports/womens-basketball/roster/imani-partlow/3975,2016-17
2,Abilene Christian,5376,Dominique  Golightly,,"Chickasha, Okla.",Chickasha HS,,"5'11""",Guard,3,https://www.acusports.com/sports/womens-basketball/roster/dominique-golightly/5376,2016-17
2,Abilene Christian,5377,Breanna  Wright,,"Jarrell, Texas",Jarrell HS,,"5'8""",Guard,10,https://www.acusports.com/sports/womens-basketball/roster/breanna-wright/5377,2016-17
2,Abilene Christian,5375,Sara Williamson,,"Rowlett, Texas",Rockwall HS,,"5'10""",Guard,11,https://www.acusports.com/sports/womens-basketball/roster/sara-williamson/5375,2016-17
2,Abilene Christian,5378,Taudenciah Oluoch,,"Nairobi, Kenya",Shimba Hills HS,,"6'3""",Center,13,https://www.acusports.com/sports/womens-basketball/roster/taudenciah-oluoch/5378,2016-17
2,Abilene Christian,5379,Pamela Herrera,,"El Paso, Texas",Bel Air HS,,"5'6""",Guard,14,https://www.acusports.com/sports/womens-basketball/roster/pamela-herrera/5379,2016-17
2,Abilene Christian,5372,Alexis Mason,,"McKinney, Texas",McKinney North HS,,"5'9""",Guard,15,https://www.acusports.com/sports/womens-basketball/roster/alexis-mason/5372,2016-17
2,Abilene Christian,5368,Sierra Allen,,"Roscoe, Texas",Roscoe Highland HS,,"6'1""",Center,22,https://www.acusports.com/sports/womens-basketball/roster/sierra-allen/5368,2016-17
2,Abilene Christian,5370,Suzzy  Dimba,,"Lubbock, Texas",Lubbock Coronado HS,,"5'11""",Forward,23,https://www.acusports.com/sports/womens-basketball/roster/suzzy-dimba/5370,2016-17
2,Abilene Christian,5380,Lexi Kirgan,,"Bullard, Texas",Bullard HS,,"6'4""",Center,25,https://www.acusports.com/sports/womens-basketball/roster/lexi-kirgan/5380,2016-17
2,Abilene Christian,5369,Lizzy Dimba,,"Lubbock, Texas",Lubbock Coronado HS,,"5'11""",Forward,32,https://www.acusports.com/sports/womens-basketball/roster/lizzy-dimba/5369,2016-17
2,Abilene Christian,5373,Sydney Shelstead,,"Mineral Wells, Texas",Mineral Wells HS,,"6'1""",Forward,33,https://www.acusports.com/sports/womens-basketball/roster/sydney-shelstead/5373,2016-17
2,Abilene Christian,5374,Hannah Snyder,,"Albany, Texas",Albany Junior High,,"5'5""",Guard,42,https://www.acusports.com/sports/womens-basketball/roster/hannah-snyder/5374,2016-17
17,Alcorn State,1988,Henrietta Wells,Senior,"Memphis, Tenn.",Memphis Catholic High School,,"6'1""",Forward,3,https://www.alcornsports.com/sports/womens-basketball/roster/henrietta-wells/1988,2016-17
17,Alcorn State,1990,Talisa Sherman,Senior,"Richland, Miss.",Richland High School,Southwest Mississippi Community College,"5'8""",Guard,10,https://www.alcornsports.com/sports/womens-basketball/roster/talisa-sherman/1990,2016-17
17,Alcorn State,1992,Brianna Luton,Senior,"Houston, Texas",Westside High School,Blinn Junior College,"5'8""",Guard,12,https://www.alcornsports.com/sports/womens-basketball/roster/brianna-luton/1992,2016-17
17,Alcorn State,1993,Brianna  Tolliver,Sophomore,"Dallas, Texas",Lancaster High School,,"5'8""",Guard,14,https://www.alcornsports.com/sports/womens-basketball/roster/brianna-tolliver/1993,2016-17
17,Alcorn State,1994,Alexus Freeman,Junior,"Navasota, Texas",Navasota High School,Blinn Junior College,"5'4""",Point,15,https://www.alcornsports.com/sports/womens-basketball/roster/alexus-freeman/1994,2016-17
17,Alcorn State,1995,Tia Sanders,Junior,"Pensacola, Fla.",Pine Forrest High School,Northwest Florida State,"5'7""",Point,20,https://www.alcornsports.com/sports/womens-basketball/roster/tia-sanders/1995,2016-17
17,Alcorn State,1996,Gabrielle Jubinville,Junior,"Enoch Cree Nation, Alberta, Canada",Archbishop O'Leary High School,,"6'0""",Post,21,https://www.alcornsports.com/sports/womens-basketball/roster/gabrielle-jubinville/1996,2016-17
17,Alcorn State,1997,Dejah Joshua,Junior,"Gary, Ind.",Westside Leadership Academy,,"5'8""",Guard,22,https://www.alcornsports.com/sports/womens-basketball/roster/dejah-joshua/1997,2016-17
17,Alcorn State,1998,Tori Spann,Senior,"Wichita, Kan.",Wichita East High School,Garden City Community College,"5'7""",Guard,23,https://www.alcornsports.com/sports/womens-basketball/roster/tori-spann/1998,2016-17
17,Alcorn State,1999,Miracle Rushing,Junior,"Meridian, Miss.",Meridian High School,East Central Community College,"5'9""",Forward,25,https://www.alcornsports.com/sports/womens-basketball/roster/miracle-rushing/1999,2016-17
17,Alcorn State,2000,Aysha Kirkland,Freshman,"Fresno, Calif.",Clovis West High School,,"5'8""",Guard,30,https://www.alcornsports.com/sports/womens-basketball/roster/aysha-kirkland/2000,2016-17
17,Alcorn State,1989,Jada Hargrove,Freshman,"Riverdale, Ga.",Charles R. Drew High School,,"5'5""",Point,32,https://www.alcornsports.com/sports/womens-basketball/roster/jada-hargrove/1989,2016-17
17,Alcorn State,2001,Bridgejae Patterson,Junior,"Greenville, Ala.",Prattville High School,Northeast Mississippi Community College,"6'2""",Forward,34,https://www.alcornsports.com/sports/womens-basketball/roster/bridgejae-patterson/2001,2016-17
17,Alcorn State,2002,Alleyah Burns,Freshman,"Chicago, Ill.",Morgan Park High School,,"5'9""",Post,44,https://www.alcornsports.com/sports/womens-basketball/roster/alleyah-burns/2002,2016-17
27,Appalachian State,1054,Jasmine Ogunjimi,Redshirt Senior,"Chicago, Ill.",Hutchinson CC)(Whitney Young HS,,"5'7""",Guard,1,https://www.appstatesports.com/sports/womens-basketball/roster/jasmine-ogunjimi/1054,2016-17
27,Appalachian State,1053,Q. Murray,Redshirt Sophomore,"Baltimore, Md.",George Mason)(Milford Mill Academy,,"5'8""",Guard,2,https://www.appstatesports.com/sports/womens-basketball/roster/q-murray/1053,2016-17
27,Appalachian State,1045,Bria Carter,Senior,"Spotsylvania, Va.",Spotsylvania,,"6'0""",Guard,3,https://www.appstatesports.com/sports/womens-basketball/roster/bria-carter/1045,2016-17
27,Appalachian State,1051,Joi Jones,Senior,"Duluth, Ga.",Duluth,,"5'6""",Guard,10,https://www.appstatesports.com/sports/womens-basketball/roster/joi-jones/1051,2016-17
27,Appalachian State,1047,Kaila Craven,Sophomore,"Asheboro, N.C.",Southwestern Randolph,,"5'8""",Guard,11,https://www.appstatesports.com/sports/womens-basketball/roster/kaila-craven/1047,2016-17
27,Appalachian State,1050,Armani Hampton,Freshman,"Winston-Salem, N.C.",Atkins,,"5'11""",Guard/Forward,14,https://www.appstatesports.com/sports/womens-basketball/roster/armani-hampton/1050,2016-17
27,Appalachian State,1049,Amber Driver,Redshirt Junior,"Houston, Texas",Tyler JC) (Dekaney High School,,"5'9""",Guard,15,https://www.appstatesports.com/sports/womens-basketball/roster/amber-driver/1049,2016-17
27,Appalachian State,1048,Katelyn Doub,Junior,"Asheboro, N.C.",Southwestern Randolph,,"5'10""",Guard/Forward,20,https://www.appstatesports.com/sports/womens-basketball/roster/katelyn-doub/1048,2016-17
27,Appalachian State,1046,Cydni Cole,Redshirt Sophomore,"Glen Burnie, Md.",George Mason) (Indian Creek,,"5'5""",Guard,22,https://www.appstatesports.com/sports/womens-basketball/roster/cydni-cole/1046,2016-17
27,Appalachian State,1044,Ashley Bassett-Smith,Redshirt Senior,"Pickerington, Ohio",Pickerington North,,"6'3""",Forward,30,https://www.appstatesports.com/sports/womens-basketball/roster/ashley-bassett-smith/1044,2016-17
27,Appalachian State,1056,Madi Story,Junior,"Maiden, N.C.",Bandys,,"5'10""",Guard,34,https://www.appstatesports.com/sports/womens-basketball/roster/madi-story/1056,2016-17
27,Appalachian State,1052,Mia Marshall,Senior,"Lilburn, Ga.",Parkview,,"6'2""",Center/Forward,42,https://www.appstatesports.com/sports/womens-basketball/roster/mia-marshall/1052,2016-17
27,Appalachian State,1055,Bayley Plummer,Freshman,"Thomasville, N.C.",East Davidson,,"6'4""",Center/Forward,44,https://www.appstatesports.com/sports/womens-basketball/roster/bayley-plummer/1055,2016-17
43,Austin Peay,4545,Shelbe Piggie,Freshman,"Kansas City, Mo.",Bishop Miege HS (Kan.),,"5'4""",Guard,00,https://www.letsgopeay.com/sports/womens-basketball/roster/shelbe-piggie/4545,2016-17
43,Austin Peay,4543,Nieja Crawford,Freshman,"Forest Park, Ga.",Atlanta International School,,"5'11""",Guard,2,https://www.letsgopeay.com/sports/womens-basketball/roster/nieja-crawford/4543,2016-17
43,Austin Peay,4541,April Rivers,Senior,"Las Vegas, Nev.",Bishop Gorman HS,,"5'5""",Guard,3,https://www.letsgopeay.com/sports/womens-basketball/roster/april-rivers/4541,2016-17
43,Austin Peay,4544,Arielle Gonzalez-Varner,Freshman,"Cincinnati, Ohio",Walnut Hills HS,,"6'0""",Forward,4,https://www.letsgopeay.com/sports/womens-basketball/roster/arielle-gonzalez-varner/4544,2016-17
43,Austin Peay,4534,Brianne Alexander,Junior,"Smyrna, Tenn.",Smyrna HS,,"6'0""",Center,11,https://www.letsgopeay.com/sports/womens-basketball/roster/brianne-alexander/4534,2016-17
43,Austin Peay,4546,Bri Williams,Junior,"Norcross, Ga.",Norcross HS,Gulf Coast State College,"5'4""",Guard,13,https://www.letsgopeay.com/sports/womens-basketball/roster/bri-williams/4546,2016-17
43,Austin Peay,4538,Keisha Gregory,Sophomore,"Johnson City, Tenn.",Science Hill HS,,"5'10""",Guard,22,https://www.letsgopeay.com/sports/womens-basketball/roster/keisha-gregory/4538,2016-17
43,Austin Peay,4537,Sydney Gooch,Junior,"Franklin, Ky.",Franklin-Simpson HS,,"5'10""",Forward/Center,23,https://www.letsgopeay.com/sports/womens-basketball/roster/sydney-gooch/4537,2016-17
43,Austin Peay,4539,Beth Rates,Senior,"Hawesville, Ky.",Hancock County HS,,"5'11""",Forward,24,https://www.letsgopeay.com/sports/womens-basketball/roster/beth-rates/4539,2016-17
43,Austin Peay,4536,Tearra Banks,Senior,"Louisville, Ky.",Ballard HS,,"6'2""",Center,25,https://www.letsgopeay.com/sports/womens-basketball/roster/tearra-banks/4536,2016-17
43,Austin Peay,4535,Falon Baker,Redshirt Sophomore,"Portland, Tenn.",Beech HS,,"5'8""",Guard,33,https://www.letsgopeay.com/sports/womens-basketball/roster/falon-baker/4535,2016-17
43,Austin Peay,4542,Jacey Scott,Senior,"Douglas, Ala.",Douglas HS,,"5'9""",Guard,44,https://www.letsgopeay.com/sports/womens-basketball/roster/jacey-scott/4542,2016-17
626,San Diego State,1921,Khalia Lark,Junior,"Irvine, Calif.",Washington,,,Guard,1,https://www.goaztecs.com/sports/womens-basketball/roster/khalia-lark/1921,2016-17
626,San Diego State,1922,Ariell Bostick,Senior,"Oakland, Calif.",Bishop O'Dowd HS,,"5'4""",Point,3,https://www.goaztecs.com/sports/womens-basketball/roster/ariell-bostick/1922,2016-17
626,San Diego State,1923,Kymberly Ellison,Senior,"Columbus, Ga.",Georgia Tech,,"5'7""",Guard,4,https://www.goaztecs.com/sports/womens-basketball/roster/kymberly-ellison/1923,2016-17
626,San Diego State,1924,Arantxa Gómez Ferrer,Sophomore,"Valencia, Spain",Parque Colegio Santa Ana HS,,,Forward,11,https://www.goaztecs.com/sports/womens-basketball/roster/arantxa-g-mez-ferrer/1924,2016-17
626,San Diego State,1925,Allison Brown,Junior,"Anaheim Hills, Calif.",Mater Dei HS,,"5'7""",Guard,13,https://www.goaztecs.com/sports/womens-basketball/roster/allison-brown/1925,2016-17
626,San Diego State,1926,McKynzie Fort,Junior,"Fontana, Calif.",Etiwanda HS,,"5'9""",Guard,15,https://www.goaztecs.com/sports/womens-basketball/roster/mckynzie-fort/1926,2016-17
626,San Diego State,1927,Geena Gomez,Junior,"Huntington Beach, Calif.",St. Joseph's (Pa.,,"5'8""",Guard,20,https://www.goaztecs.com/sports/womens-basketball/roster/geena-gomez/1927,2016-17
626,San Diego State,1928,Abby Lowe,Freshman,"Stockport, England",Barking Abbey Academy,,"5'11""",Guard,21,https://www.goaztecs.com/sports/womens-basketball/roster/abby-lowe/1928,2016-17
626,San Diego State,1929,Lexy Thorderson,Junior,"Castle Rock, Colo.",Rock Canyon HS,,,Guard/Forward,22,https://www.goaztecs.com/sports/womens-basketball/roster/lexy-thorderson/1929,2016-17
626,San Diego State,1930,Cheyenne Greenhouse,Junior,"Riverside, Calif.",Canyon Springs HS,,"5'11""",Guard,30,https://www.goaztecs.com/sports/womens-basketball/roster/cheyenne-greenhouse/1930,2016-17
626,San Diego State,1931,Baylee Vanderdoes,Freshman,"Auburn, Calif.",Placer HS,,"6'1""",Forward,34,https://www.goaztecs.com/sports/womens-basketball/roster/baylee-vanderdoes/1931,2016-17
626,San Diego State,1932,Monique Terry,Freshman,"San Antonio, Texas",Brennan HS,,"6'2""",Forward,40,https://www.goaztecs.com/sports/womens-basketball/roster/monique-terry/1932,2016-17
626,San Diego State,1933,Aleiah Brandon,Redshirt Senior,"Corona, Calif.",Centennial HS,,"6'1""",Forward,44,https://www.goaztecs.com/sports/womens-basketball/roster/aleiah-brandon/1933,2016-17
626,San Diego State,1934,Naomi Ekwedike,Freshman,"Lagos, Nigeria",Potters House Christian Academy (Fla.),,"6'6""",Center,45,https://www.goaztecs.com/sports/womens-basketball/roster/naomi-ekwedike/1934,2016-17
47,Ball State,2789,Brionna Simond,Junior,"Milwaukee, Wis.",Riverside University,,"5'5""",Guard,00,https://www.ballstatesports.com/sports/womens-basketball/roster/brionna-simond/2789,2016-17
47,Ball State,2783,Carmen Grande,Sophomore,"Madrid, Spain",,,"5'8""",Guard,3,https://www.ballstatesports.com/sports/womens-basketball/roster/carmen-grande/2783,2016-17
47,Ball State,2786,Jill Morrison,Senior,"Winchester, Ind.",Winchester,,"5'7""",Guard,5,https://www.ballstatesports.com/sports/womens-basketball/roster/jill-morrison/2786,2016-17
47,Ball State,2784,Calyn Hosea,Senior,"Indianapolis, Ind.",Lawrence Central,,"5'11""",Guard,10,https://www.ballstatesports.com/sports/womens-basketball/roster/calyn-hosea/2784,2016-17
47,Ball State,2791,Megan Walton,Freshman,"Fishers, Ind.",Hamilton Southeastern,,"5'9""",Guard,11,https://www.ballstatesports.com/sports/womens-basketball/roster/megan-walton/2791,2016-17
47,Ball State,2779,Renee Bennett,Senior,"Muskego, Wis.",Muskego,,"6'5""",Center,14,https://www.ballstatesports.com/sports/womens-basketball/roster/renee-bennett/2779,2016-17
47,Ball State,2780,Lucia Fernandez,Sophomore,"Madrid, Spain",,,"6'1""",Forward,15,https://www.ballstatesports.com/sports/womens-basketball/roster/lucia-fernandez/2780,2016-17
47,Ball State,2781,Frannie Frazier,Junior,"Columbus, Ohio",Worthington,,"5'10""",Guard,20,https://www.ballstatesports.com/sports/womens-basketball/roster/frannie-frazier/2781,2016-17
47,Ball State,2782,Morgan Glatczak,Freshman,"Mukwonago, Wis.",Mukwonago,,"6'5""",Center,21,https://www.ballstatesports.com/sports/womens-basketball/roster/morgan-glatczak/2782,2016-17
47,Ball State,2792,Destiny Washington,Junior,"Indianapolis, Ind.",Lawrence North,,"5'11""",Guard,22,https://www.ballstatesports.com/sports/womens-basketball/roster/destiny-washington/2792,2016-17
47,Ball State,2778,Alana Aguirre,Freshman,"Frisco, Texas",Justin Wakeland,,"5'10""",Guard,24,https://www.ballstatesports.com/sports/womens-basketball/roster/alana-aguirre/2778,2016-17
47,Ball State,2787,Nakeya Penny,Sophomore,"Logansport, Ind.",Logansport,,"5'10""",Guard,31,https://www.ballstatesports.com/sports/womens-basketball/roster/nakeya-penny/2787,2016-17
47,Ball State,2785,Moriah Monaco,Junior,"Dover, Ohio",Dover,,"6'0""",Forward,33,https://www.ballstatesports.com/sports/womens-basketball/roster/moriah-monaco/2785,2016-17
47,Ball State,2790,Aliyah Walker,Freshman,"Indianapolis, Ind.",Brownsburg,,"5'10""",Forward,34,https://www.ballstatesports.com/sports/womens-basketball/roster/aliyah-walker/2790,2016-17
47,Ball State,2788,Jasmin Samz,Sophomore,"Wausau, Wis.",Wausau West,,"5'9""",Guard,42,https://www.ballstatesports.com/sports/womens-basketball/roster/jasmin-samz/2788,2016-17
7,Alabama State,4670,Danielle Clark,Senior,"Douglasville, Ga.",,Georgia Perimeter JC,"5'9""",Guard/Foward,2,https://www.bamastatesports.com/sports/womens-basketball/roster/danielle-clark/4670,2016-17
7,Alabama State,4693,Ziara Doe,Freshman,"Hardeeville, SC",,Hilton Head Christian Academy,"5'9""",Guard/Forward,4,https://www.bamastatesports.com/sports/womens-basketball/roster/ziara-doe/4693,2016-17
7,Alabama State,4678,Damya Toney,Senior,"Detroit, Mich.",,Paris JC,"5'6""",Point,5,https://www.bamastatesports.com/sports/womens-basketball/roster/damya-toney/4678,2016-17
7,Alabama State,4676,Shamyiah Smith,Junior,"Decatur, Ga.",,Columbia HS,"5'2""",Point,11,https://www.bamastatesports.com/sports/womens-basketball/roster/shamyiah-smith/4676,2016-17
7,Alabama State,4674,Elisiah Jones,Sophomore,"Tishomingo, Miss.",,Belmont HS,"5'6""",Combo,14,https://www.bamastatesports.com/sports/womens-basketball/roster/elisiah-jones/4674,2016-17
7,Alabama State,4677,Kayla Stephens,Junior,"Santa Ana, Calif.",, Segerstorm HS,"6'1""",Small,22,https://www.bamastatesports.com/sports/womens-basketball/roster/kayla-stephens/4677,2016-17
7,Alabama State,4679,Britney Wright,Senior,"Detroit, Mich.",,Villa Rica HS,"5'10""",Forward,24,https://www.bamastatesports.com/sports/womens-basketball/roster/britney-wright/4679,2016-17
7,Alabama State,4672,Daniele Ewert,Senior,"Prattville, Ala.",,Prattville HS,"5'10""",Guard/Forward,33,https://www.bamastatesports.com/sports/womens-basketball/roster/daniele-ewert/4672,2016-17
7,Alabama State,4673,Victoria Harvey,Redshirt Freshman,"Millbrook, Ala.",,Stanhope Elmore  HS,"6'4""",Center,34,https://www.bamastatesports.com/sports/womens-basketball/roster/victoria-harvey/4673,2016-17
7,Alabama State,4671,Zomoria Clark,Redshirt Freshman,"Wetumpka, Ala.",,Wetumpka HS,"6'2""",Power,35,https://www.bamastatesports.com/sports/womens-basketball/roster/zomoria-clark/4671,2016-17
7,Alabama State,4669,Tatyana Calhoun,Sophomore,"Montgomery, Ala.",,G.W. Carver HS,"6'3""",Center,54,https://www.bamastatesports.com/sports/womens-basketball/roster/tatyana-calhoun/4669,2016-17
61,Bethune-Cookman,1950,Emily Williams,Junior,"Deerfield Beach, Fla.",Coral Springs Charter HS.,,"5'3""",Guard,1,https://www.bcuathletics.com/sports/womens-basketball/roster/emily-williams/1950,2016-17
61,Bethune-Cookman,1952,Kanesha Battle,Freshman,"Pompano Beach, Fla.",Blanche Ely HS,,"5'4""",Guard,3,https://www.bcuathletics.com/sports/womens-basketball/roster/kanesha-battle/1952,2016-17
61,Bethune-Cookman,1949,Armani Walker,Freshman,"Bunnell, Fla.",Flagler Palm Coast HS.,,"5'8""",Guard,5,https://www.bcuathletics.com/sports/womens-basketball/roster/armani-walker/1949,2016-17
61,Bethune-Cookman,1948,Ashanti Hunt,Sophomore,"Washington, D.C.",Kipp DC College Prep Acad.,,"5'11""",Guard,11,https://www.bcuathletics.com/sports/womens-basketball/roster/ashanti-hunt/1948,2016-17
61,Bethune-Cookman,1942,Chasimmie Brown,Sophomore,"Deltona, Fla.",Deltona HS,,"6'0""",Forward,12,https://www.bcuathletics.com/sports/womens-basketball/roster/chasimmie-brown/1942,2016-17
61,Bethune-Cookman,1943,Kendra Cooper,Senior,"Spring, H.S.",John Cooper School,,"5'6""",Guard,15,https://www.bcuathletics.com/sports/womens-basketball/roster/kendra-cooper/1943,2016-17
61,Bethune-Cookman,1953,Monterika Warren,Junior,"Savannah, Ga.",Jefferson Davis HS,,"5'3""",G,20,https://www.bcuathletics.com/sports/womens-basketball/roster/monterika-warren/1953,2016-17
61,Bethune-Cookman,1944,Lyndsey Edwards,Junior,"Indianapolis, Ind.",Pike HS.,,"5'11""",Forward,22,https://www.bcuathletics.com/sports/womens-basketball/roster/lyndsey-edwards/1944,2016-17
61,Bethune-Cookman,1945,Alea Godfrey,Senior,"Barrett Station, Texas",Crosby H.S.,,"5'11""",Forward,23,https://www.bcuathletics.com/sports/womens-basketball/roster/alea-godfrey/1945,2016-17
61,Bethune-Cookman,1946,Angel Golden,Sophomore,"Tampa, Fla.",Alonso H.S.,,"5'8""",Guard,24,https://www.bcuathletics.com/sports/womens-basketball/roster/angel-golden/1946,2016-17
61,Bethune-Cookman,1954,Jayla Powers,Freshman,"Finksburg, Md.",Westminster HS,,"6'3""",Center,25,https://www.bcuathletics.com/sports/womens-basketball/roster/jayla-powers/1954,2016-17
61,Bethune-Cookman,1951,Kailyn Williams,Senior,"New Orleans, La.",Xavier Prep H.S.,,"6'4""",Center,30,https://www.bcuathletics.com/sports/womens-basketball/roster/kailyn-williams/1951,2016-17
61,Bethune-Cookman,1947,Taylor Houston,Senior,"Raleigh, N.C.",Millbrook H.S.,,"6'0""",Guard,35,https://www.bcuathletics.com/sports/womens-basketball/roster/taylor-houston/1947,2016-17
99,Long Beach State,3404,Jessica Gertz,Junior,"Oregon City, Ore.",Oregon City HS,,"5'10""",G,1,https://www.longbeachstate.com/sports/womens-basketball/roster/jessica-gertz/3404,2016-17
99,Long Beach State,3412,Katie Webster,Sophomore,"Rockwall, Texas",Rockwall-Heath HS,,"5'11""",G,2,https://www.longbeachstate.com/sports/womens-basketball/roster/katie-webster/3412,2016-17
99,Long Beach State,3407,Chanterria Jackson,Sophomore,"McKinney, Texas",McKinney North HS,,"6'1""",F,3,https://www.longbeachstate.com/sports/womens-basketball/roster/chanterria-jackson/3407,2016-17
99,Long Beach State,3409,Martina McCowan,Sophomore,"Portland, Ore.",Saint Mary's Academy,,"5'9""",PG,11,https://www.longbeachstate.com/sports/womens-basketball/roster/martina-mccowan/3409,2016-17
99,Long Beach State,3416,Tyla Turner,Freshman,"San Bernardino, Calif",Cajon HS,,"5'5""",G,12,https://www.longbeachstate.com/sports/womens-basketball/roster/tyla-turner/3416,2016-17
99,Long Beach State,3411,Jewelyn Sawyer,Senior,"Paramount, Calif.",Gahr HS,,,G,13,https://www.longbeachstate.com/sports/womens-basketball/roster/jewelyn-sawyer/3411,2016-17
99,Long Beach State,3403,Raven Benton,Senior,"Tacoma, Wash.",Federal Way HS,,"5'10""",G,20,https://www.longbeachstate.com/sports/womens-basketball/roster/raven-benton/3403,2016-17
99,Long Beach State,3408,Anna Kim,Senior,"Fullerton, Calif.",Brea Olinda HS,,"5'5""",PG,21,https://www.longbeachstate.com/sports/womens-basketball/roster/anna-kim/3408,2016-17
99,Long Beach State,3410,Madison Montgomery,Senior,"Englewood, Colo.",Highlands Ranch HS,,"6'1""",F,22,https://www.longbeachstate.com/sports/womens-basketball/roster/madison-montgomery/3410,2016-17
99,Long Beach State,3413,Cecily Wilson,Junior,"Gilbert, Ariz.",Mesquite HS,,"5'8""",G,23,https://www.longbeachstate.com/sports/womens-basketball/roster/cecily-wilson/3413,2016-17
99,Long Beach State,3414,Alzena Henry,Freshman,"Portland, Ore.",Jesuit HS,,"6'1""",F,25,https://www.longbeachstate.com/sports/womens-basketball/roster/alzena-henry/3414,2016-17
99,Long Beach State,3406,Gigi Hascheff,Junior,"Reno, Nev.",Reno HS,,"5'7""",G,30,https://www.longbeachstate.com/sports/womens-basketball/roster/gigi-hascheff/3406,2016-17
99,Long Beach State,3415,Aaryon Green,Freshman,"Rialto, Calif.",Eisenhower HS,,"6'1""",F,32,https://www.longbeachstate.com/sports/womens-basketball/roster/aaryon-green/3415,2016-17
99,Long Beach State,3417,Darshana Ta'afua,Junior,"Buena Park, Calif.",,,"6'2""",F,44,https://www.longbeachstate.com/sports/womens-basketball/roster/darshana-ta-afua/3417,2016-17
624,Sam Houston State,3074,Jenniffer Oramas,Freshman,"Pembroke Pines, Fla.",Flanagan HS,,"5'5""",G,1,https://www.gobearkats.com/sports/womens-basketball/roster/jenniffer-oramas/3074,2016-17
624,Sam Houston State,3063,Hunter Begley,Freshman,"Houston, Texas",Rosehill HS,,"5'6""",G,3,https://www.gobearkats.com/sports/womens-basketball/roster/hunter-begley/3063,2016-17
624,Sam Houston State,3060,Jada Ballew,Junior,"Cincinnati, Ohio",Princeton HS / Rend Lake JC,,"5'7""",PG,4,https://www.gobearkats.com/sports/womens-basketball/roster/jada-ballew/3060,2016-17
624,Sam Houston State,3067,Morghen Day,Senior,"Rockwall, Texas",Rockwall HS,,"5'6""",G,5,https://www.gobearkats.com/sports/womens-basketball/roster/morghen-day/3067,2016-17
